'sequences'   'words'
risl           grisly
risw           Griswold
Ritc           Ritchie
Ritt           Ritter
Ritz           Ritz
ritz           Fritz
riun           triune
Rivi           Riviera
rivu           rivulet
rivy           privy
Riya           Riyadh
rkad           workaday
rkas           Farkas
rkbe           workbench
rkbo           workbook
rkda           workday
rker           coworker
rkes           Yerkes
rkfo           workforce
rkho           workhorse
rkim           Herkimer
rkli           forklift
rklo           workload
rkme           workmen
rkne           Orkney
rkno           doorknob
rkor           kwashiorkor
rkou           workout
rkow           Berkowitz
rkpa           Kirkpatrick
rkpi           workpiece
rkpl           workplace
rkra           sauerkraut
rksc           corkscrew
rkso           irksome
rkst           workstation
rkta           worktable
rkto           Yorktown
rkwa           parkway
rlad           chairlady
rlag           Verlag
rlai           chamberlain
rlap           burlap
rlas           everlasting
rlay           parlay
rldl           otherworldly
rldw           worldwide
rlew           curlew
rlik           warlike
rlio           Berlioz
rloa           carload
rlon           furlong
rloo           Waterloo
rlor           forlorn
rlou           furlough
rlpo           whirlpool
rlso           Carlson
rlst           pearlstone
rlto           Carlton
rlud           interlude
rlun           superlunary
rlwi           whirlwind
rlyl           Carlyle
rmag           Armageddon
rmam           armament
rmbo           stormbound
rmch           armchair
rmco           Armco
rmei           vermeil
rmer           autotransformer
rmhe           warmhearted
rmia           Permian
rmid           formidable
rmig           ptarmigan
rmiu           fermium
rmla           farmland
rmlo           armload
rmof           Thermofax
rmpi           armpit
rmst           Armstrong
rmth           warmth
rmud           Bermuda
rmup           warmup
rmur           murmur
rmwa           firmware
rnag           carnage
rnai           fingernail
rnbr           cornbread
rnea           cornea
rneg           Carnegie
rneo           Borneo
rnfi           cornfield
rnfl           cornflower
rnig           Kernighan
rnip           turnip
rniu           californium
rniv           carnival
rnke           turnkey
rnme           cornmeal
rnof           turnoff
rnol           Arnold
rnon           Vernon
rnoo           afternoon
rnor           governor
rnos           paternoster
rnpi           turnpike
rnse           guernsey
rnsi           Burnside
rnsw           Farnsworth
rnto           Thornton
rnuc           cornucopia
rnwa           Cornwall
rnwo           hornwort
rnya           barnyard
roak           croak
roam           roam
Robb           Robbins
Robi           Robinson
robr           opprobrium
robu           robust
Rocc           Rocco
Roch           Rochester
roda           pterodactyl
Rodg           Rodgers
Rodn           Rodney
rodo           Herodotus
Rodr           Rodriguez
roeb           roebuck
Roen           Roentgen
roet           trichloroethane
rofa           profane
roff           proffer
roft           croft
rogg           groggy
roic           heroic
roik           troika
roix           Croix
roja           Trojan
rojo           microjoule
roka           prokaryote
roko           Prokofieff
Rola           Roland
rold           Harold
Roll           Rollins
rolu           prolusion
romf           Bromfield
roml           Bromley
romm           grommet
Romu           Romulus
Rona           Ronald
Ronn           Ronnie
ronw           ironwood
ronx           Bronx
roog           scrooge
rool           drool
roos           roost
roov           groove
ropu           propulsion
rori           sorority
Ross           Ross
rosv           Grosvenor
Rota           Rotarian
ROTC           ROTC
rouc           crouch
roue           pirouette
rouh           brouhaha
Rous           Rousseau
rova           approval
rowa           throwaway
rowe           prowess
rowh           arrowhead
rowi           Horowitz
rowr           arrowroot
rowt           growth
rowz           frowzy
Roxb           Roxbury
Royc           Royce
royd           croydon
royo           arroyo
rozy           heterozygous
rpap           tarpaper
rpas           surpass
rpau           tarpaulin
rped           torpedo
rpeg           arpeggio
rper           chairperson
rpes           herpes
rpid           torpid
rpil           caterpillar
rpit           turpitude
rplu           surplus
rpoe           Vanderpoel
rpon           tarpon
rpot           flowerpot
rpse           corpse
rpsh           sharpshoot
rpud           Liverpudlian
rpuf           powderpuff
rpul           corpulent
rquo           turquoise
rrad           irradiate
rrah           hurrah
rram           terramycin
rrap           terrapin
rrar           Carrara
rras           embarrass
rraw           Irrawaddy
rref           irrefutable
rrei           Ferreira
rrey           surrey
rrha           hemorrhage
rrhe           Arrhenius
rrho           hemorrhoid
rroe           ferroelectric
rron           erroneous
rroo           bitterroot
rroy           arroyo
rrut           Carruthers
rryo           carryover
rryt           Tarrytown
rsag           corsage
rsai           Versailles
rsap           sarsaparilla
rsau           somersault
rsaw           Warsaw
rsay           hearsay
rseb           horseback
rseh           horsehair
rsei           Marseilles
rses           horseshoe
rseu           Perseus
rsey           jersey
rsfi           Bakersfield
rshl           marshland
rshm           marshmallow
rsho           thundershower
rshw           Gershwin
rsky           Sikorsky
rsla           purslane
rsle           parsley
rsma           frontiersman
rsme           frontiersmen
rsmi           silversmith
rsni           parsnip
rsol           Ingersoll
rsoo           forsook
rspl           earsplitting
rsqu           foursquare
rsta           deerstalker
rsth           firsthand
rsuc           seersucker
rsui           pursuit
rsun           countersunk
rsup           marsupial
rsut           hirsute
RSVP           RSVP
rsyt           Forsythe
rtab           insupportable
rtak           partake
rtax           surtax
rtbe           heartbeat
rtbr           heartbreak
rtco           shortcoming
rtcu           shortcut
rtel           cartel
rteo           courteous
rtet           quartet
rtfa           shortfall
rtfe           heartfelt
rtfu           artful
rthb           northbound
rthc           forthcome
rthd           birthday
rthl           northland
rthp           birthplace
rthq           earthquake
rths           earthshaking
rtip           fingertip
rtmo           Dartmouth
rtmu           Dortmund
rtni           fortnight
rtok           Bartok
rtop           feathertop
rtow           Watertown
rtru           Gertrude
rtse           curtsey
rtsi           shortsighted
rtst           shortstop
rtua           virtual
rtue           virtue
rtui           fortuitous
rtul           portulaca
rtup           startup
rtwh           cartwheel
rtwo           artwork
rtya           courtyard
rtzi           quartzite
rtzo           Hertzog
rual           accrual
Ruan           Ruanda
ruar           February
ruat           menstruate
ruba           Aruba
rubd           rubdown
Rubi           Rubin
rubr           rubric
ruby           ruby
rucu           truculent
rudy           Trudy
ruef           rueful
rueh           Fruehauf
rues           gruesome
rufo           rufous
Rufu           Rufus
ruge           Kruger
rugi           ferruginous
rugs           drugstore
rugu           Uruguay
ruic           Cruickshank
ruid           druid
rula           glomerular
Ruma           Rumania
ruma           Truman
Rumf           Rumford
rumh           drumhead
ruml           drumlin
rums           doldrums
Rung           Runge
runh           Brunhilde
runi           runic
runn           runneth
Runn           Runnymede
runs           Brunswick
runw           runway
Runy           Runyon
ruou           incongruous
rupe           rupee
rupo           quadrupole
rupp           crupper
rupy           syrupy
rura           rural
ruri           prurient
rury           Drury
Rush           Rushmore
rusk           rusk
rusq           brusque
rutc           crutch
rute           brute
Rutg           Rutgers
rutt           rutty
ruvi           Peruvian
ruwa           Thruway
rvac           curvaceous
rvad           pervade
rvae           larvae
rvai           countervail
rvar           Harvard
rvei           surveillant
rvet           corvette
rvio           impervious
rvix           cervix
rvoi           reservoir
rvom           servomechanism
rvou           nervous
rvoy           clairvoyant
rvus           Corvus
rwal           Norwalk
Rwan           Rwanda
rwat           Clearwater
rweg           Norwegian
rwen           forwent
rwig           earwig
rwit           Hurwitz
rxes           Xerxes
ryad           dryad
Ryan           Ryan
rybd           Charybdis
rych           strychnine
ryda           everyday
Rydb           Rydberg
ryde           Dryden
Ryde           Ryder
rydi           Eurydice
ryea           yesteryear
rygm           kerygma
ryle           Dairylea
ryli           acrylic
ryll           beryllium
rymo           Barrymore
rynx           larynx
ryog           cryogenic
ryol           embryology
ryos           cryostat
ryov           carryover
ryoz           bryozoa
ryps           trypsin
rysa           chrysanthemum
rysi           countryside
rysl           Chrysler
ryso           chrysolite
ryte           storyteller
ryth           everything
rywh           everywhere
rywi           countrywide
rzia           bilharziasis
s'll           this'll
sabo           sabotage
sabr           sabra
Sach           Sachs
saco           Pensacola
Sacr           Sacramento
sact           transact
Sadi           Sadie
Sadl           Sadler
safa           safari
saff           saffron
safr           sassafras
sagg           sagging
sagi           sagittal
sago           sago
sagu           saguaro
Saha           Sahara
saia           Isaiah
Saig           Saigon
sajo           Lissajous
saki           Nagasaki
Sala           Salaam
Salk           Salk
Sall           Salle
salp           transalpine
sals           salsify
sama           samarium
Samm           Sammy
Samo           Samoa
samo           samovar
samp           sample
Samp           Sampson
Sams           Samson
Sana           Sana
Sanb           Sanborn
Sanf           Sanford
Sanh           Sanhedrin
sank           sank
sano           Casanova
Sans           Sanskrit
sans           sans
sapa           sarsaparilla
sape           Chesapeake
sapl           sapling
sapo           saponify
saps           sapsucker
sare           Cesare
Sarg           Sargent
sarm           crossarm
sast           disastrous
Sata           Satan
satl           transatlantic
satt           bodhisattva
saty           satyr
saue           sauerkraut
sauk           Winnipesaukee
Saun           Saunders
saus           sausage
Sava           Savannah
save           save
Savi           Saviour
savo           savoy
savv           savvy
sawb           sawbelly
sawd           sawdust
sawm           sawmill
sawy           sawyer
saxi           saxifrage
saxo           saxophone
saye           soothsayer
sbac           canvasback
sbah           casbah
sbar           crossbar
sbea           grosbeak
sbes           asbestos
sbil           crossbill
sbon           Lisbon
sbow           crossbow
sbri           Knightsbridge
sbru           clothesbrush
SC&G           USC&GS
scaf           scaffold
Scal           Scala
Scan           Scandinavia
scas           newscast
scau           scaup
scav           scavenge
sceg           miscegenation
scha           paschal
schb           Fischbein
Sche           Schenectady
Schi           Schiller
schl           schlieren
schn           schnapps
schw           Auschwitz
schy           Aeschylus
scia           sciatica
scim           scimitar
scit           resuscitate
sciv           lascivious
scof           scoff
scoi           discoid
Scor           Scorpio
scos           viscosity
Scra           Scranton
scub           scuba
scud           scud
scum           scum
scuo           promiscuous
Scyl           Scylla
scyt           scythe
Scyt           Scythia
sdic           jurisdiction
sdom           wisdom
sdor           Hausdorff
seab           seaboard
seag           seagull
Seag           Seagram
seah           seahorse
Sean           Sean
sean           seance
seap           seaport
seaq           seaquake
Sear           Sears
Seat           Seattle
seau           Rousseau
Seba           Sebastian
sebe           gooseberry
sebl           nosebleed
sedg           sedge
sedo           horsedom
seea           seeable
seec           beseech
seek           seek
seem           seem
seen           seen
sego           hoosegow
Sego           Segovia
Segu           Segundo
seha           horsehair
seid           Poseidon
Seid           Seidel
seik           aniseikonic
seil           Marseilles
sein           casein
seke           housekeep
Self           Selfridge
seli           baseline
Selk           Selkirk
Selm           Selma
selo           counselor
sels           Brussels
selt           seltzer
Selw           Selwyn
semp           semper
sene           kerosene
senk           Lysenko
Seno           Senora
senz           Rosenzweig
seod           praseodymium
seol           phraseology
Seou           Seoul
sepi           sepia
Sepo           Sepoy
sepp           Giuseppe
Sept           September
Sequ           Sequoia
serb           passerby
Serb           Serbia
Serg           Sergei
serk           berserk
Serp           Serpens
sesa           sesame
sest           loosestrife
seta           horsetail
setb           setback
Seth           Seth
Seto           Seton
sets           setscrew
setu           setup
seud           pseudo
seup           closeup
Seve           Severn
sevi           Elsevier
Sevi           Seville
Sewa           Seward
sewe           sewerage
sewh           elsewhere
sewn           sewn
Sext           Sextans
sexy           sexy
Seym           Seymour
sfah           Isfahan
sfin           transfinite
sfix           transfix
sfoo           coltsfoot
sgen           phosgene
sgir           salesgirl
sgiv           thanksgiving
sgoo           Osgood
sgow           Glasgow
sgro           Cosgrove
sgru           disgruntle
sgue           Lebesgue
sgus           disgustful
shah           shah
Shap           Shapiro
shas           Kinshasha
Shas           Shasta
Shat           Shattuck
Shaw           Shawnee
shaz           Belshazzar
shbe           squashberry
shch           Khrushchev
Shed           Shedir
Shee           Sheehan
Shef           Sheffield
Shei           Sheila
shei           sheik
Shen           Shenandoah
shep           shepherd
shes           dishes
shew           cashew
shey           Hershey
shfi           brushfire
Shie           Shields
Shil           Shiloh
shil           shill
Shin           Shinto
Ship           Shipley
Shir           Shirley
shit           shitepoke
shko           Oshkosh
shle           Ashley
Shmu           Shmuel
shna           Krishna
shne           Bushnell
shnu           Vishnu
shoa           shoal
shoc           shock
Shoc           Shockley
shoi           Bolshoi
shoj           shoji
shpi           pushpin
shpo           fishpond
Shre           Shreveport
shtr           ashtray
shuc           shuck
Shul           Shulman
shvi           Nashville
shwh           bushwhack
shwi           Gershwin
shwo           brushwork
Shyl           Shylock
Siam           Siamese
SIAM           SIAM
Sian           Sian
siat           Asiatic
Sibe           Siberia
Sibl           Sibley
siby           sibyl
siCo           PepsiCo
sicu           vesicular
sidl           sidle
Sidn           Sidney
sidy           subsidy
Siem           Siemens
Sien           Siena
sies           siesta
siev           sieve
sifa           Parsifal
sifl           persiflage
sifo           fusiform
sift           sift
sige           intransigent
sigm           sigma
Sigm           Sigmund
sigo           Visigoth
Siko           Sikorsky
Sila           Silas
silh           silhouette
Silv           Silverman
sime           dosimeter
Simm           Simmons
Simp           Simpson
Sims           Sims
sina           assassinate
Sina           Sinai
Sinc           Sinclair
sinf           sinful
Sing           Singapore
sinh           sinh
siny           resiny
sioc           physiochemical
siog           physiognomy
siop           Cassiopeia
Siou           Sioux
sipe           quasiperiodic
sipi           insipid
siqu           physique
siri           Osiris
Siri           Sirius
siro           desirous
sisa           sisal
sisk           siskin
Sist           Sistine
sitr           positron
sivi           emissivity
sixf           sixfold
sixg           sixgun
sizz           sizzle
sjun           disjunct
skan           askance
skas           Kaskaskia
skep           skeptic
sker           bewhisker
skey           McCluskey
skie           skied
skif           skiff
Skip           Skippy
skma           taskmaster
skme           muskmelon
Skop           Skopje
skra           muskrat
skri           Sanskrit
skun           skunk
Skye           Skye
skyh           skyhook
skyj           skyjack
skyr           skyrocket
skys           skyscrape
slab           slab
slag           slag
slai           slain
slak           slake
slas           slash
slay           slay
slem           Moslem
slen           slender
slep           slept
slet           newsletter
sleu           sleuth
slew           slew
slie           Leslie
slob           slob
Sloc           Slocum
sloe           sloe
sloo           sloop
slos           slosh
sluc           translucent
slud           sludge
slui           sluice
slun           slung
slut           slut
smac           smack
smai           bridesmaid
smak           dressmake
Smal           Smalley
smas           smash
smea           smear
smer           mesmeric
smet           cosmetic
smil           smile
smiu           osmium
smob           Oldsmobile
smop           cosmopolitan
smou           Portsmouth
Smuc           Smucker
smuc           inasmuch
Smyr           Smyrna
Smyt           Smythe
snac           snack
snaf           snafu
snai           snail
snat           snatch
snaz           snazzy
snet           csnet
snic           snick
Snid           Snider
snig           snigger
sniv           snivel
snom           misnomer
snot           snotty
snou           snout
snub           snub
snya           snyaptic
Snyd           Snyder
soak           soak
soar           soar
sobe           sober
socc           soccer
soce           transoceanic
Soci           Societe
socl           isocline
soda           soda
sodd           sodden
soff           soffit
Sofi           Sofia
sogg           soggy
sogr           Addressograph
sohn           Mendelssohn
soho           gasohol
soig           soignee
soir           soiree
sojo           sojourn
soll           Ingersoll
solo           solo
sols           solstice
Soma           Somali
Somm           Sommerfeld
somm           sommelier
sond           radiosonde
sonr           masonry
sons           Parsons
sonv           Jacksonville
Sony           Sony
sook           forsook
sopl           isopleth
sopr           soprano
sora           sora
sord           sordid
sorg           sorghum
soro           sorority
sott           besotted
souc           insouciant
souf           souffle
soup           soup
Sous           Sousa
souv           souvenir
sovi           soviet
sovk           sovkhoz
sowb           sowbelly
sown           sown
soya           soya
soyb           soybean
sozo           Mesozoic
spad           spade
spag           spaghetti
Spai           Spain
spai           despair
spal           spalding
Spau           Spaulding
spav           spavin
spaw           spawn
spbe           raspberry
Spec           Spector
sped           sped
speo           craftspeople
spep           dyspeptic
Sper           Sperry
spew           spew
sphy           asphyxiate
Spic           Spica
spie           Gillespie
Spie           Spiegel
spig           spigot
spio           espionage
Spir           Spiro
Spok           Spokane
Spra           Sprague
Spri           Springfield
Spro           Sproul
spud           spud
spyg           spyglass
Squi           Squibb
srau           lebensraum
sree           newsreel
sroa           crossroad
sroo           classroom
ssab           impassable
ssae           abscissae
ssaf           sassafras
ssaj           Lissajous
ssat           cessation
ssbi           crossbill
ssbo           crossbow
sscr           crisscross
sscu           crosscut
ssea           Rousseau
sseo           osseous
ssew           pipsissewa
ssez           laissez
ssla           grassland
ssli           crosslink
ssna           Cessna
ssog           Addressograph
ssoh           Mendelssohn
ssom           blossom
ssrs           Messrs
sstr           bremsstrahlung
ssul           russula
sswi           crosswise
ssyc           pussycat
Stac           Stacy
Staf           Stafford
Stah           Stahl
Stam           Stamford
Stap           Stapleton
stba           wristband
stbe           testbed
stca           postcard
stch           Westchester
stdo           postdoctoral
Stea           Stearns
sted           oersted
Stef           Stefan
Steg           Stegosaurus
Stel           Stella
Stet           Stetson
Steu           Steuben
Stew           Stewart
stfa           crestfallen
stgr           postgraduate
stha           firsthand
sthm           asthma
sthu           posthumous
stik           swastika
stiq           mystique
Stir           Stirling
stla           Eastland
stlu           postlude
stme           postmen
stmo           postmortem
stmu           postmultiply
stn'           mustn't
stnu           chestnut
stoe           Dostoevsky
stof           Christoffel
Stok           Stokes
Ston           Stonehenge
Stor           Storey
stov           stove
stoy           Tolstoy
stpa           postpaid
stpl           breastplate
Stri           Strickland
stsc           postscript
Stua           Stuart
Stud           Studebaker
Stut           Stuttgart
Stuy           Stuyvesant
stva           Istvan
stvi           Crestview
Styg           Stygian
stym           stymie
styr           styrene
Styr           Styrofoam
Styx           Styx
suag           assuage
suav           suave
subo           insubordinate
subp           subpoena
subr           subrogation
such           such
sucr           sucrose
suct           suction
sudd           sudden
suds           suds
suer           pursuer
suet           desuetude
suey           suey
Suez           Suez
Suff           Suffolk
suga           sugar
sule           capsule
sulp           sulphur
Suma           Sumatra
suma           sumac
Summ           Summers
Sumn           Sumner
sumo           Matsumoto
Sumt           Sumter
suna           tsunami
sunc           Asuncion
Sund           Sunday
Sunn           Sunnyvale
sunn           sunny
sunr           sunrise
SUNY           SUNY
suou           sensuous
surd           absurd
suri           usurious
surn           surname
sush           sushi
Susi           Susie
Suss           Sussex
sute           hirsute
Suth           Sutherland
Sutt           Sutton
sutu           suture
Suza           Suzanne
Suzu           Suzuki
svel           svelte
sven           Grosvenor
sves           transvestite
Swah           Swahili
Swan           Swanson
swap           swap
swas           swastika
Swaz           Swaziland
Swee           Sweeney
sweg           Glaswegian
Swen           Swenson
swep           swept
swic           Brunswick
swif           swift
swip           swipe
swiv           swivel
swiz           swizzle
swum           swum
swun           swung
syba           sybarite
Sybi           Sybil
Sydn           Sydney
syen           syenite
sygo           easygoing
Syke           Sykes
Sylo           Sylow
sylu           asylum
Syng           Synge
Syra           Syracuse
Syri           Syria
syth           Forsythe
syzy           syzygy
Szil           Szilard
szlo           Laszlo
t're           what're
tabe           tabernacle
tabr           Cantabrigian
tacc           staccato
tace           Cretaceous
Taci           Tacitus
Taco           Tacoma
tacu           spectacular
tacy           Stacy
tade           citadel
tado           conquistador
tadp           tadpole
tady           Schenectady
taeo           Actaeon
taeu           Antaeus
tafs           Gustafson
Taft           Taft
taft           taft
tagg           tagging
tagr           pentagram
tagu           Montague
tagy           stagy
Tahi           Tahiti
tahl           Stahl
Taho           Tahoe
taic           voltaic
taid           staid
Taip           Taipei
Taiw           Taiwan
taky           Kitakyushu
Tall           Tallahassee
Talm           Talmud
talm           instalment
talp           catalpa
talt           gestalt
tamb           tambourine
tamf           Stamford
Tamm           Tammany
tamm           stammer
Tamp           Tampa
tamu           hippopotamus
tanb           Istanbul
tanf           Stanford
tanl           Stanley
tano           Chattanooga
Tant           Tantalus
tanu           tetanus
Tany           Tanya
Tanz           Tanzania
tanz           stanza
Taoi           Taoist
Taos           Taos
tapa           tapa
tapu           catapult
tarb           starboard
Tarb           Tarbell
tarf           starfish
tarm           ptarmigan
tarn           tarnish
Tarr           Tarrytown
Tart           Tartary
Tarz           Tarzan
Tasm           Tasmania
Tass           Tass
tatl           Statler
tatr           betatron
tauf           Stauffer
taug           taught
tauq           Chautauqua
Taur           Taurus
tavu           Gustavus
tawb           catawba
tawd           tawdry
taxa           taxation
taxy           epitaxy
taya           Santayana
taye           stayed
Tayl           Taylor
tbea           heartbeat
tbel           potbelly
tbin           dustbin
tbir           catbird
tboi           potboil
tbox           hotbox
tbre           heartbreak
tbri           footbridge
tbru           paintbrush
tbur           Politburo
tcap           nightcap
tcas           suitcase
tcha           Pritchard
tchd           watchdog
tchg           switchgear
tchp           sketchpad
tchs           pitchstone
tcla           Montclair
tclu           nightclub
tcon           postcondition
tcra           nutcrack
tcut           shortcut
tdoc           postdoctoral
tdre           nightdress
teah           teahouse
teap           teapot
teba           wastebasket
tebe           antebellum
teca           Aztecan
tece           antecedent
Tech           Technion
tecu           tecum
teda           antedate
Tedd           Teddy
teed           steed
teev           steeve
Tefl           Teflon
tega           Ortega
Tegu           Tegucigalpa
tegu           integument
tegy           strategy
teha           Whitehall
tehe           whitehead
Tehe           Teheran
teho           Whitehorse
Tehr           Tehran
tehu           Buxtehude
teia           Oresteia
teke           gatekeep
Tekt           Tektronix
tekt           tektite
telg           Betelgeuse
telm           hotelman
telo           antelope
telr           hostelry
tely           ornately
temb           September
temn           Clytemnestra
temo           epistemology
Temp           Templeton
temw           systemwide
tenb           Gutenberg
tenf           tenfold
tepa           ratepayer
tepc           stepchild
tepe           tepee
tepi           tepid
tepm           stepmother
tepo           shitepoke
tepr           steprelation
teps           stepson
tepw           stepwise
Tere           Teresa
terj           interject
Terp           Terpsichore
teru           uterus
tesa           courtesan
tesc           Fortescue
tese           Maltese
tesq           grotesque
Tess           Tess
tesv           Charlottesville
tete           tete
tets           Stetson
teub           Steuben
Teut           Teutonic
tewi           statewide
tewo           noteworthy
Text           Textron
tfac           lightface
tfel           heartfelt
tfir           spitfire
tfis           catfish
tfix           postfix
tfly           botfly
tfri           Gottfried
tgar           Stuttgart
tgen           Roentgen
tger           Rutgers
tgom           Montgomery
tgow           nightgown
tgra           postgraduate
tgun           shotgun
thab           Athabascan
Thal           Thalia
Thay           Thayer
thba           mothball
thbe           deathbed
thbr           toothbrush
thco           forthcome
thda           birthday
Thea           Thea
Theb           Thebes
thec           apothecary
thee           thee
thef           theft
theg           apothegm
Thel           Thelma
Thes           Theseus
Thet           Thetis
theu           Prometheus
thga           Hrothgar
thhe           withheld
thho           withhold
thig           thigh
thil           foothill
thim           thimble
Thim           Thimbu
thki           Heathkit
thlo           decathlon
thly           bimonthly
thma           asthma
thni           ethnic
thoc           orthoclase
thom           fathom
thov           Beethoven
thpl           birthplace
thqu           earthquake
Thru           Thruway
thsc           Rothschild
thsh           earthshaking
thta           breathtaking
thtu           bathtub
thua           Lithuania
Thub           Thuban
thud           thud
thue           Methuen
thul           thulium
Thul           Thule
thwh           worthwhile
thwo           earthworm
tiac           Pontiac
tiae           minutiae
tiag           Santiago
tiam           militiamen
tibe           tibet
tibi           tibia
tibu           vestibule
tida           tidal
tidb           tidbit
tidy           tidy
tied           tied
Tien           Tientsin
ties           Hattiesburg
Tiff           Tiffany
tifl           stifle
tift           tift
Tigr           Tigris
tika           swastika
tilb           diethylstilbestrol
tilu           nautilus
Time           Timex
Timo           Timon
Tina           Tina
tind           tinder
tinf           tinfoil
Tiog           Tioga
tiol           etiology
tiom           potentiometer
tios           otiose
tiph           antiphonal
Tipp           Tipperary
tips           tipsy
tipt           tiptoe
tipu           stipulate
tira           tirade
Tira           Tirana
tiri           satiric
tirl           Stirling
tiro           flatiron
tirp           extirpate
Tita           Titan
titl           title
titm           titmouse
tito           competitor
titr           titrate
Titu           Titus
tken           Aitken
tlat           potlatch
tlaw           outlawry
tlea           whistleable
tlec           shuttlecock
tlep           mantlepiece
tlig           spotlight
tloa           boatload
tlud           postlude
tlum           spatlum
tmea           oatmeal
tmeg           nutmeg
tmet           voltmeter
tmil           gristmill
tmul           postmultiply
tmun           Dortmund
tmus           litmus
tnet           bitnet
tnig           fortnight
tnin           lightning
tnip           catnip
tnut           chestnut
toac           optoacoustic
Toba           Tobago
tobe           October
tobi           autobiography
Toby           Toby
tocc           toccata
toce           Pleistocene
tocl           autoclave
todd           toddle
Todd           Todd
tode           ectoderm
todg           stodgy
todo           mastodon
tody           custody
TOEF           TOEFL
toel           optoelectronic
toen           toenail
toev           Dostoevsky
tofu           tofu
Togo           Togo
togs           togs
toka           tokamak
Toky           Tokyo
tola           epistolatory
told           told
Tole           Toledo
Tols           Tolstoy
tolu           toluene
tomh           customhouse
Toml           Tomlinson
Tomm           Tommie
Tomp           Tompkins
tomp           stomp
tonh           buttonhole
Toni           Toni
tonk           tonk
tonm           cottonmouth
tonn           tonnage
toog           stooge
toop           stoop
topa           topaz
topb           stopband
Tope           Topeka
topm           topmost
topn           topnotch
Tops           Topsy
topu           octopus
topw           stopwatch
topy           homotopy
Tora           Torah
tord           postorder
tork           stork
Toro           Toronto
torq           torque
Torr           Torrance
toru           torus
tosa           Brontosaurus
tosc           tachistoscope
Tosh           Toshiba
toss           toss
tost           Eratosthenes
tosu           autosuggestible
totl           Aristotle
totr           autotransformer
toug           tough
toum           Khartoum
toun           astound
towb           towboat
towi           Katowice
Town           Townsend
Toyo           Toyota
tpad           footpad
tpai           postpaid
tpat           footpath
tpel           Montpelier
tpic           nitpick
tpon           postpone
tpos           postposition
tpou           potpourri
tpri           footprint
Trac           Tracy
traj           trajectory
trak           Amtrak
trao           extraordinary
Tras           Trastevere
Trav           Travis
treb           treble
trec           Utrecht
tred           hatred
tref           trefoil
trek           trek
Tren           Trenton
treo           vitreous
Trev           Trevelyan
trew           strewn
trex           centrex
trih           trihedral
Trin           Trinidad
Trip           Triplett
Tris           Tristan
troa           retroactive
troj           introject
Troj           Trojan
trok           stroke
tror           retrorocket
Trou           Troutman
Trud           Trudy
trug           struggle
trul           truly
tryc           strychnine
tryp           trypsin
trys           countryside
tryt           trytophan
tryw           countrywide
tsbr           Knightsbridge
tsbu           Pittsburgh
tsda           Scottsdale
tsen           Knutsen
tset           cutset
tsfi           Pittsfield
tsfo           coltsfoot
tshe           nutshell
tsho           hotshot
tsig           shortsighted
tsin           Tientsin
tski           Catskill
tsmo           Portsmouth
tsoe           whatsoever
tste           footstep
tsum           Matsumoto
tsup           catsup
tswe           sportswear
ttak           Whittaker
ttar           Sagittarius
ttaw           Ottawa
ttem           attempt
ttev           Fayetteville
ttfr           Gottfried
ttga           Stuttgart
tthr           cutthroat
ttia           poinsettia
ttim           nighttime
ttir           attire
ttky           Schottky
ttoo           tattoo
ttra           attract
ttsb           Pittsburgh
ttsd           Scottsdale
ttsf           Pittsfield
ttsi           Rickettsia
ttso           Mattson
ttst           Pittston
ttun           attune
ttur           guttural
ttva           bodhisattva
ttys           Gettysburg
tuag           septuagenarian
tuan           gargantuan
tuba           tuba
tucc           stucco
tuce           lettuce
Tuck           Tucker
Tucs           Tucson
Tudo           Tudor
tudy           study
Tues           Tuesday
tuet           statuette
tuft           tuft
tuga           Portugal
tugg           tugging
tugu           Portuguese
Tula           Tulane
tule           flatulent
tull           tulle
Tuls           Tulsa
tult           stultify
tuma           contumacy
tumi           bituminous
tunk           stunk
tunn           tunnel
tunt           stunt
tupi           stupid
tupo           stupor
turf           turf
Turk           Turkish
turq           turquoise
turr           turret
turu           Arcturus
turv           turvy
tury           century
tusi           contusion
Tusk           Tuskegee
tusk           tusk
tuss           tussle
Tutt           Tuttle
tutu           tutu
tuxe           tuxedo
tuyv           Stuyvesant
tvan           Istvan
tvia           Latvia
tvie           Crestview
twad           twaddle
twaf           Luftwaffe
twai           twain
tway           straightway
twei           lightweight
twer           Antwerp
twhe           cartwheel
twic           twice
twid           twiddle
twix           betwixt
twof           twofold
Twom           Twombly
twos           twosome
Tybu           Tyburn
tych           triptych
tyco           tycoon
tygi           Stygian
tyin           tying
Tyle           Tyler
tylu           stylus
tymi           stymie
tymo           etymology
Tynd           Tyndall
Typh           Typhon
typu           platypus
typy           polytypy
Tyra           Tyrannosaurus
tyrd           martyrdom
tyri           butyric
tysb           Gettysburg
tysc           cityscape
Tyso           Tyson
tzal           quetzal
tzel           Ditzel
tzge           Fitzgerald
tzim           kibbutzim
tzin           waltzing
tzit           quartzite
tzle           Metzler
tzma           Boltzmann
tzog           Hertzog
tzpa           Fitzpatrick
tzro           Fitzroy
tzsc           Nietzsche
u'll           you'll
u're           you're
u've           you've
U.S.           U.S.A
uabb           squabble
uado           Ecuador
uaff           quaff
uaga           Ouagadougou
uagm           quagmire
uaho           quahog
uail           quail
uakc           Nouakchott
uall           squall
ualm           qualm
ualt           casualty
uamo           squamous
uana           marijuana
uane           Duane
